"","gutenberg_id","oraciones"
"2592",1661,"""my heart had turned to lead."
"2593",1661,"'it is k."
"2594",1661,"k."
"2595",1661,"k.,' said i."
"2596",1661,"""he looked inside the envelope."
"2597",1661,"'so it is,' he cried."
"2598",1661,"'here are the very letters."
"2599",1661,"but what is this written above them?'"
"2600",1661,"""'put the papers on the sundial,' i read, peeping over his shoulder."
"2601",1661,"""'what papers?"
"2602",1661,"what sundial?'"
"2603",1661,"he asked."
"2604",1661,"""'the sundial in the garden."
"2605",1661,"there is no other,' said i; 'but the papers must be those that are destroyed.'"
"2606",1661,"""'pooh!'"
"2607",1661,"said he, gripping hard at his courage."
"2608",1661,"'we are in a civilised land here, and we can't have tomfoolery of this kind."
"2609",1661,"where does the thing come from?'"
"2610",1661,"""'from dundee,' i answered, glancing at the postmark."
"2611",1661,"""'some preposterous practical joke,' said he."
"2612",1661,"'what have i to do with sundials and papers?"
"2613",1661,"i shall take no notice of such nonsense.'"
"2614",1661,"""'i should certainly speak to the police,' i said."
"2615",1661,"""'and be laughed at for my pains."
"2616",1661,"nothing of the sort.'"
"2617",1661,"""'then let me do so?'"
"2618",1661,"""'no, i forbid you."
"2619",1661,"i won't have a fuss made about such nonsense.'"
"2620",1661,"""it was in vain to argue with him, for he was a very obstinate man."
"2621",1661,"i went about, however, with a heart which was full of forebodings."
"2622",1661,"""on the third day after the coming of the letter my father went from home to visit an old friend of his, major freebody, who is in command of one of the forts upon portsdown hill."
"2623",1661,"i was glad that he should go, for it seemed to me that he was farther from danger when he was away from home."
"2624",1661,"in that, however, i was in error."
"2625",1661,"upon the second day of his absence i received a telegram from the major, imploring me to come at once."
"2626",1661,"my father had fallen over one of the deep chalk-pits which abound in the neighbourhood, and was lying senseless, with a shattered skull."
"2627",1661,"i hurried to him, but he passed away without having ever recovered his consciousness."
"2628",1661,"he had, as it appears, been returning from fareham in the twilight, and as the country was unknown to him, and the chalk-pit unfenced, the jury had no hesitation in bringing in a verdict of 'death from accidental causes.'"
"2629",1661,"carefully as i examined every fact connected with his death, i was unable to find anything which could suggest the idea of murder."
"2630",1661,"there were no signs of violence, no footmarks, no robbery, no record of strangers having been seen upon the roads."
"2631",1661,"and yet i need not tell you that my mind was far from at ease, and that i was well-nigh certain that some foul plot had been woven round him."
"2632",1661,"""in this sinister way i came into my inheritance."
"2633",1661,"you will ask me why i did not dispose of it?"
"2634",1661,"i answer, because i was well convinced that our troubles were in some way dependent upon an incident in my uncle's life, and that the danger would be as pressing in one house as in another."
"2635",1661,"""it was in january, '85, that my poor father met his end, and two years and eight months have elapsed since then."
"2636",1661,"during that time i have lived happily at horsham, and i had begun to hope that this curse had passed away from the family, and that it had ended with the last generation."
"2637",1661,"i had begun to take comfort too soon, however; yesterday morning the blow fell in the very shape in which it had come upon my father."""
"2638",1661,"the young man took from his waistcoat a crumpled envelope, and turning to the table he shook out upon it five little dried orange pips."
"2639",1661,"""this is the envelope,"" he continued."
"2640",1661,"""the postmark is london--eastern division."
"2641",1661,"within are the very words which were upon my father's last message: 'k."
"2642",1661,"k."
"2643",1661,"k.'; and then 'put the papers on the sundial.'"""
"2644",1661,"""what have you done?"""
"2645",1661,"asked holmes."
"2646",1661,"""nothing."""
"2647",1661,"""nothing?"""
"2648",1661,"""to tell the truth""--he sank his face into his thin, white hands--""i have felt helpless."
"2649",1661,"i have felt like one of those poor rabbits when the snake is writhing towards it."
"2650",1661,"i seem to be in the grasp of some resistless, inexorable evil, which no foresight and no precautions can guard against."""
"2651",1661,"""tut!"
"2652",1661,"tut!"""
"2653",1661,"cried sherlock holmes."
"2654",1661,"""you must act, man, or you are lost."
"2655",1661,"nothing but energy can save you."
"2656",1661,"this is no time for despair."""
"2657",1661,"""i have seen the police."""
"2658",1661,"""ah!"""
"2659",1661,"""but they listened to my story with a smile."
"2660",1661,"i am convinced that the inspector has formed the opinion that the letters are all practical jokes, and that the deaths of my relations were really accidents, as the jury stated, and were not to be connected with the warnings."""
"2661",1661,"holmes shook his clenched hands in the air."
"2662",1661,"""incredible imbecility!"""
"2663",1661,"he cried."
"2664",1661,"""they have, however, allowed me a policeman, who may remain in the house with me."""
"2665",1661,"""has he come with you to-night?"""
"2666",1661,"""no."
"2667",1661,"his orders were to stay in the house."""
"2668",1661,"again holmes raved in the air."
"2669",1661,"""why did you come to me,"" he cried, ""and, above all, why did you not come at once?"""
"2670",1661,"""i did not know."
"2671",1661,"it was only to-day that i spoke to major prendergast about my troubles and was advised by him to come to you."""
"2672",1661,"""it is really two days since you had the letter."
"2673",1661,"we should have acted before this."
"2674",1661,"you have no further evidence, i suppose, than that which you have placed before us--no suggestive detail which might help us?"""
"2675",1661,"""there is one thing,"" said john openshaw."
"2676",1661,"he rummaged in his coat pocket, and, drawing out a piece of discoloured, blue-tinted paper, he laid it out upon the table."
"2677",1661,"""i have some remembrance,"" said he, ""that on the day when my uncle burned the papers i observed that the small, unburned margins which lay amid the ashes were of this particular colour."
"2678",1661,"i found this single sheet upon the floor of his room, and i am inclined to think that it may be one of the papers which has, perhaps, fluttered out from among the others, and in that way has escaped destruction."
